ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.6976E+11,7.96201E+17,4703006612,TWEET FROM: politically_cor,POLITICALLY_COR,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/4703006612/statuses/796200803023355904,TWITTER,United Kingdom,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,522,1127,35210,RETWEET
5.6976E+11,7.96201E+17,3742043794,TWEET FROM: DimonyekaMark,DIMONYEKAMARK,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/3742043794/statuses/796200775127101440,TWITTER,Unknown,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,378,210,14693,RETWEET
5.6976E+11,7.96201E+17,873866796,TWEET FROM: DailyInfo1,DAILYINFO1,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/873866796/statuses/796200733347577860,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,325,190,4918,RETWEET
5.6976E+11,7.96201E+17,337965247,TWEET FROM: Jthrush84,JTHRUSH84,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/337965247/statuses/796200717795131393,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,327,352,18628,RETWEET
5.6976E+11,7.96201E+17,15858969,TWEET FROM: dachared,DACHARED,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/15858969/statuses/796200703517753344,TWITTER,Serbia,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,208,92,2574,RETWEET
5.69757E+11,7.96199E+17,380661904,TWEET FROM: ChinaEyez93,CHINAEYEZ93,#Florida makes me nervous https://t.co/077BNgDDnB,http://twitter.com/380661904/statuses/796198554935193600,TWITTER,United States,English,No,11/9/2016 3:51,11/9/2016 3:52,Negative,0,0,0,0,0,0,0,415,462,17051,RETWEET
5.69756E+11,7.96197E+17,94576080,TWEET FROM: macgranp,MACGRANP,'@Jenn_Abrams how low we fall...',http://twitter.com/94576080/statuses/796197324104105984,TWITTER,United States,English,No,11/9/2016 3:46,11/9/2016 3:49,Neutral,0,0,0,0,0,0,0,55,11,591,
5.69755E+11,7.96197E+17,220304556,TWEET FROM: dhart1987,DHART1987,Fresh Polls #ElectionNight https://t.co/S0Zu4lbW50,http://twitter.com/220304556/statuses/796197222278778881,TWITTER,United States,Farsi (Persian),No,11/9/2016 3:46,11/9/2016 3:46,Neutral,0,0,0,0,0,0,0,147,104,7295,RETWEET
5.69753E+11,7.96195E+17,389486216,TWEET FROM: BadCompany709,BADCOMPANY709,The one who wins #Florida has the highest chance to win #ElectionNight https://t.co/Eg4IIjQiyN,http://twitter.com/389486216/statuses/796195433571827712,TWITTER,Unknown,English,No,11/9/2016 3:39,11/9/2016 3:41,Positive,0,0,0,0,0,0,0,64,671,162653,RETWEET
5.69752E+11,7.96195E+17,2559988867,TWEET FROM: dylanversity,DYLANVERSITY,The one who wins #Florida has the highest chance to win #ElectionNight https://t.co/Eg4IIjQiyN,http://twitter.com/2559988867/statuses/796195104700694528,TWITTER,United States,English,No,11/9/2016 3:38,11/9/2016 3:38,Positive,0,0,0,0,0,0,0,210,1979,99535,RETWEET
5.69752E+11,7.96195E+17,17670682,TWEET FROM: cybermogul,CYBERMOGUL,The one who wins #Florida has the highest chance to win #ElectionNight https://t.co/Eg4IIjQiyN,http://twitter.com/17670682/statuses/796195138917699584,TWITTER,Australia,English,No,11/9/2016 3:38,11/9/2016 3:38,Positive,0,0,0,0,0,0,0,2642,2052,50494,RETWEET
